,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
2918,Jeff Ayres,1610612746,201965,2015,1987-04-29,USA,6-9,250,2009,2,31,N
2942,Andrew Goudelock,1610612745,202726,2015,1988-12-07,USA,6-3,200,2011,2,46,N
2954,Charlie Villanueva,1610612742,101111,2015,1984-08-24,USA,6-11,232,2005,1,7,N
2983,Steve Blake,1610612765,2581,2015,1980-02-26,USA,6-3,172,2003,2,38,N
2993,James Anderson,1610612758,202341,2015,1989-03-25,USA,6-6,213,2010,1,20,N
2999,Duje Dukan,1610612758,1626251,2015,1991-12-04,Croatia,6-9,220,Undrafted,Undrafted,Undrafted,N
3001,Caron Butler,1610612758,2406,2015,1980-03-13,USA,6-7,228,2002,1,10,N
3043,Tibor Pleiss,1610612762,202353,2015,1989-11-02,Germany,7-3,256,2010,2,31,N
3044,Kobe Bryant,1610612747,977,2015,1978-08-23,USA,6-6,212,1996,1,13,Y
3057,Bryce Cotton,1610612763,203955,2015,1992-08-11,USA,6-1,165,Undrafted,Undrafted,Undrafted,N
3059,Jordan Hamilton,1610612740,202706,2015,1990-10-06,USA,6-7,220,2011,1,26,N
3082,Greg Smith,1610612750,202962,2015,1991-01-08,USA,6-10,250,Undrafted,Undrafted,Undrafted,N
3083,Tayshaun Prince,1610612750,2419,2015,1980-02-28,USA,6-9,212,2002,1,23,N
3084,Shayne Whittington,1610612754,203963,2015,1991-03-27,USA,6-11,250,Undrafted,Undrafted,Undrafted,N
3111,Matt Bonner,1610612759,2588,2015,1980-04-05,USA,6-10,235,2003,2,45,N
3122,Carl Landry,1610612755,201171,2015,1983-09-19,USA,6-9,248,2007,2,31,N
3143,JJ Hickson,1610612764,201581,2015,1988-09-04,USA,6-9,242,2008,1,19,N
3148,Drew Gooden,1610612764,2400,2015,1981-09-24,USA,6-10,250,2002,1,4,N
3150,Sasha Kaun,1610612739,201619,2015,1985-05-08,Russia,6-11,260,2008,2,56,N
3161,Sergey Karasev,1610612751,203508,2015,1993-10-26,Russia,6-7,208,2013,1,19,N
3182,Cameron Bairstow,1610612741,203946,2015,1990-12-07,Australia,6-9,250,2014,2,49,N
3184,Ryan Hollins,1610612763,200797,2015,1984-10-10,USA,7-0,240,2006,2,50,N
3192,Sonny Weems,1610612755,201603,2015,1986-07-08,USA,6-6,205,2008,2,39,N
3193,Jared Cunningham,1610612749,203099,2015,1991-05-22,USA,6-4,195,2012,1,24,N
3199,Alex Stepheson,1610612763,1627293,2015,1987-08-07,USA,6-10,270,Undrafted,Undrafted,Undrafted,N
3201,Coty Clarke,1610612738,1626262,2015,1992-07-04,USA,6-7,225,Undrafted,Undrafted,Undrafted,N
3207,O.J. Mayo,1610612749,201564,2015,1987-11-05,USA,6-5,210,2008,1,3,N
3213,Bryce Dejean-Jones,1610612740,1626214,2015,1992-08-21,USA,6-6,203,Undrafted,Undrafted,Undrafted,N
3236,DeJuan Blair,1610612764,201971,2015,1989-04-22,USA,6-7,270,2009,2,37,N
3246,Erick Green,1610612762,203475,2015,1991-05-09,USA,6-4,185,2013,2,46,N
3257,Andrea Bargnani,1610612751,200745,2015,1985-10-26,Italy,7-0,245,2006,1,1,N
3270,Keith Appling,1610612753,203951,2015,1992-02-13,USA,6-1,185,Undrafted,Undrafted,Undrafted,N
3279,Kevin Garnett,1610612750,708,2015,1976-05-19,USA,6-11,240,1995,1,5,Y
3284,Kostas Papanikolaou,1610612743,203123,2015,1990-07-31,Greece,6-8,235,2012,2,48,N
3288,Russ Smith,1610612763,203893,2015,1991-04-19,USA,6-0,165,2014,2,47,N
3300,Chuck Hayes,1610612745,101236,2015,1983-06-11,USA,6-6,240,Undrafted,Undrafted,Undrafted,N
3302,Nate Robinson,1610612740,101126,2015,1984-05-31,USA,5-9,180,2005,1,21,N
3305,Joshua Smith,1610612745,1626288,2015,1992-05-14,USA,,,Undrafted,Undrafted,Undrafted,N
3306,Arsalan Kazemi,1610612745,203529,2015,1990-04-22,Iran,,,2013,2,54,N
3307,Denzel Livingston,1610612745,1626269,2015,1993-04-18,USA,,,Undrafted,Undrafted,Undrafted,N
3308,Chris Walker,1610612745,1626217,2015,1994-12-22,USA,,,Undrafted,Undrafted,Undrafted,N
3311,Kleon Penn,1610612750,1626285,2015,1986-09-01,British Virgin Islands,,,Undrafted,Undrafted,Undrafted,N
3312,Nick Wiggins,1610612750,204289,2015,1991-02-04,Canada,,,Undrafted,Undrafted,Undrafted,N
3314,Tre Kelley,1610612748,201645,2015,1985-01-23,USA,,,Undrafted,Undrafted,Undrafted,N
3316,Greg Whittington,1610612748,204222,2015,1993-02-07,USA,6-8,210,Undrafted,Undrafted,Undrafted,N
3317,Bo McCalebb,1610612740,1627322,2015,1985-05-04,USA,,,Undrafted,Undrafted,Undrafted,N
3318,Jeff Adrien,1610612740,202399,2015,1986-02-10,USA,,,Undrafted,Undrafted,Undrafted,N
3319,Yakhouba Diawara,1610612763,200821,2015,1982-08-29,USA,6-7,225,Undrafted,Undrafted,Undrafted,N
3320,Lazeric Jones,1610612763,1626272,2015,1990-08-11,USA,,,Undrafted,Undrafted,Undrafted,N
3321,Sampson Carter,1610612763,1627258,2015,1990-09-11,USA,,,Undrafted,Undrafted,Undrafted,N
3322,Nnanna Egwu,1610612753,1626295,2015,1992-10-22,Nigeria,,,Undrafted,Undrafted,Undrafted,N
3323,Earl Barron,1610612737,2853,2015,1981-08-14,USA,7-0,250,Undrafted,Undrafted,Undrafted,N
3325,Danny Granger,1610612765,101122,2015,1983-04-20,USA,6-9,222,2005,1,17,N
3326,Josh Harrellson,1610612764,202725,2015,1989-02-12,USA,6-10,275,2011,2,45,N
3328,Jaron Johnson,1610612764,204189,2015,1992-05-05,USA,,,Undrafted,Undrafted,Undrafted,N
3331,Michale Kyser,1610612761,1626252,2015,1991-11-26,USA,,,Undrafted,Undrafted,Undrafted,N
3332,Ronald Roberts Jr.,1610612761,204040,2015,1991-08-05,USA,,,Undrafted,Undrafted,Undrafted,N
3333,Shannon Scott,1610612761,1626263,2015,1992-12-21,USA,,,Undrafted,Undrafted,Undrafted,N
3338,Furkan Aldemir,1610612755,203128,2015,1991-08-09,Turkey,6-10,240,2012,2,53,N
3340,Scottie Wilbekin,1610612755,203959,2015,1993-04-05,USA,,,Undrafted,Undrafted,Undrafted,N
3342,Corey Walden,1610612738,1626258,2015,1992-08-05,USA,,,Undrafted,Undrafted,Undrafted,N
3344,Jason Washburn,1610612766,1626279,2015,1990-06-05,USA,,,Undrafted,Undrafted,Undrafted,N
3346,Sam Thompson,1610612766,1626280,2015,1992-11-11,USA,,,Undrafted,Undrafted,Undrafted,N
3348,CJ Fair,1610612754,203927,2015,1991-09-13,USA,,,Undrafted,Undrafted,Undrafted,N
3349,Kadeem Jack,1610612754,1627292,2015,1992-10-27,USA,,,2015,,,N
3350,Wesley Saunders,1610612752,1626201,2015,1993-06-16,USA,,,Undrafted,Undrafted,Undrafted,N
3351,DaJuan Summers,1610612752,201969,2015,1988-01-24,USA,6-8,240,2009,2,35,N
3352,Darion Atkins,1610612752,1626276,2015,1992-09-17,USA,,,Undrafted,Undrafted,Undrafted,N
3353,Travis Trice II,1610612752,1626275,2015,1993-01-22,USA,,,Undrafted,Undrafted,Undrafted,N
3355,Devin Sweetney,1610612743,202464,2015,1987-10-23,USA,,,Undrafted,Undrafted,Undrafted,N
3356,Chris Babb,1610612744,203569,2015,1990-02-14,USA,6-5,225,Undrafted,Undrafted,Undrafted,N
3358,Xavier Henry,1610612744,202333,2015,1991-03-15,USA,6-6,220,2010,1,12,N
3359,Chris Udofia,1610612744,1627224,2015,1992-07-18,USA,,,Undrafted,Undrafted,Undrafted,N
3360,Jabari Brown,1610612747,203913,2015,1992-12-18,USA,6-5,214,2014,,,N
3366,Jarrid Famous,1610612742,202820,2015,1988-07-16,,,,Undrafted,Undrafted,Undrafted,N
3367,Samuel Dalembert,1610612742,2223,2015,1980-05-10,Haiti,6-11,255,2001,1,26,N
3369,Terran Petteway,1610612737,1626189,2015,1992-10-08,USA,,,Undrafted,Undrafted,Undrafted,N
3370,Jordan Bachynski,1610612765,203947,2015,1989-09-06,Canada,,,Undrafted,Undrafted,Undrafted,N
3371,Cartier Martin,1610612765,201858,2015,1984-11-20,USA,6-7,220,Undrafted,Undrafted,Undrafted,N
3372,Adonis Thomas,1610612765,203519,2015,1993-03-25,USA,6-7,240,Undrafted,Undrafted,Undrafted,N
3373,Chris Douglas-Roberts,1610612740,201604,2015,1987-01-08,USA,6-7,210,2008,2,40,N
3376,Melvin Ejim,1610612753,203929,2015,1991-03-04,Canada,,,Undrafted,Undrafted,Undrafted,N
3378,Marcus Simmons,1610612741,204136,2015,1988-01-28,USA,,,Undrafted,Undrafted,Undrafted,N
3379,Marcus Landry,1610612749,202068,2015,1985-11-01,USA,6-7,230,Undrafted,Undrafted,Undrafted,N
3380,Josh Powell,1610612749,2694,2015,1983-01-25,USA,6-9,240,Undrafted,Undrafted,Undrafted,N
3383,Keifer Sykes,1610612759,1626208,2015,1993-12-30,USA,5-11,167,Undrafted,Undrafted,Undrafted,N
3384,Deshaun Thomas,1610612759,203472,2015,1991-08-29,USA,,,2013,2,58,N
3385,Talib Zanna,1610612760,204075,2015,1990-10-01,Nigeria,,,Undrafted,Undrafted,Undrafted,N
3386,Michael Qualls,1610612760,1626180,2015,1994-01-20,USA,,,Undrafted,Undrafted,Undrafted,N
3388,Dez Wells,1610612760,1626190,2015,1992-04-15,USA,,,Undrafted,Undrafted,Undrafted,N
3391,Robert Upshaw,1610612747,1626193,2015,1994-01-05,USA,,,Undrafted,Undrafted,Undrafted,N
3392,Will Cummings,1610612745,1626270,2015,1992-10-07,USA,,,Undrafted,Undrafted,Undrafted,N
3393,Jeremy Tyler,1610612745,202719,2015,1991-06-21,USA,6-10,250,2011,2,39,N
3395,Dionte Christmas,1610612739,202091,2015,1986-09-15,USA,,,Undrafted,Undrafted,Undrafted,N
3397,Austin Daye,1610612739,201948,2015,1988-06-05,USA,6-11,220,2009,1,15,N
3399,Nick Minnerath,1610612739,1626305,2015,1988-08-11,USA,,,Undrafted,Undrafted,Undrafted,N
3402,Ryan Boatright,1610612751,1626207,2015,1992-12-27,USA,,,Undrafted,Undrafted,Undrafted,N
3403,Chris Daniels,1610612751,202808,2015,1984-04-19,,,,Undrafted,Undrafted,Undrafted,N
3404,Quincy Miller,1610612751,203113,2015,1992-11-18,USA,6-9,210,2012,2,38,N
3407,Youssou Ndoye,1610612759,1626304,2015,1991-07-15,Senegal,,,Undrafted,Undrafted,Undrafted,N
3409,Oleksiy Pecherov,1610612743,200762,2015,1985-12-08,Ukraine,7-0,234,2006,1,18,N
3410,Corey Hawkins,1610612748,1626186,2015,1991-08-10,USA,,,Undrafted,Undrafted,Undrafted,N
3414,Chris Johnson,1610612739,202419,2015,1985-07-17,USA,6-11,210,Undrafted,Undrafted,Undrafted,N
3415,Juwan Staten,1610612744,1626219,2015,1992-05-21,USA,,,Undrafted,Undrafted,Undrafted,N
3416,Kyle Casey,1610612756,1626271,2015,1990-11-27,USA,,,Undrafted,Undrafted,Undrafted,N
3417,Terrico White,1610612756,202358,2015,1990-03-07,USA,6-5,213,2010,2,36,N
3418,Matt Janning,1610612743,202394,2015,1988-06-22,,,,Undrafted,Undrafted,Undrafted,N
3419,Ben Gordon,1610612744,2732,2015,1983-04-04,USA,6-3,205,2004,1,3,N
3421,Marshall Henderson,1610612758,1626289,2015,1990-09-19,USA,,,Undrafted,Undrafted,Undrafted,N
3423,Corey Webster,1610612740,1626290,2015,1988-11-29,New Zealand,,,Undrafted,Undrafted,Undrafted,N
3424,Jerome Jordan,1610612740,202366,2015,1986-09-29,Jamaica,7-0,253,2010,2,44,N
3425,Jake Anderson,1610612741,202815,2015,1987-04-08,USA,,,Undrafted,Undrafted,Undrafted,N
3426,Stefhon Hannah,1610612741,202513,2015,1985-06-14,USA,,,Undrafted,Undrafted,Undrafted,N
3429,Martell Webster,1610612764,101110,2015,1986-12-04,USA,6-7,230,2005,1,6,N
3431,Edgar Sosa,1610612737,1626293,2015,1988-01-15,Dominican Republic,,,Undrafted,Undrafted,Undrafted,N
3432,Tony Mitchell,1610612744,203502,2015,1992-04-07,USA,,,2013,2,37,N
3434,Charlie Westbrook,1610612749,203586,2015,1989-08-21,USA,,,Undrafted,Undrafted,Undrafted,N
3435,Jon Horford,1610612749,1626281,2015,1991-10-16,USA,,,Undrafted,Undrafted,Undrafted,N
3436,Michael Holyfield,1610612763,1626261,2015,1992-11-18,USA,,,Undrafted,Undrafted,Undrafted,N
3438,Nikoloz Tskitishvili,1610612746,2401,2015,1983-04-14,Georgia,7-0,225,2002,1,5,N
3461,Brendan Haywood,1610612739,2217,2014,1979-11-27,USA,7-0,263,2001,1,20,N
3463,Shawn Marion,1610612739,1890,2014,1978-05-07,USA,6-7,228,1999,1,9,N
3475,Joey Dorsey,1610612745,201595,2014,1983-12-16,USA,,,2008,2,33,N
3489,Pero Antic,1610612737,203544,2014,1982-07-29,Macedonia,6-11,260,Undrafted,Undrafted,Undrafted,N
3503,Glen Davis,1610612746,201175,2014,1986-01-01,USA,6-9,289,2007,2,35,N
3506,Lester Hudson,1610612746,201991,2014,1984-08-07,USA,6-3,190,2009,2,58,N
3507,Hedo Turkoglu,1610612746,2045,2014,1979-03-19,Turkey,6-10,220,2000,1,16,N
3531,Nick Calathes,1610612763,201979,2014,1989-02-07,USA,6-6,213,2009,2,45,N
3576,Earl Clark,1610612751,201947,2014,1988-01-17,USA,6-10,234,2009,1,14,N
3602,Joel Freeland,1610612757,200777,2014,1987-02-07,United Kingdom,6-10,225,2006,1,30,N
3615,Bernard James,1610612742,203108,2014,1985-02-07,USA,6-10,235,2012,2,33,N
3626,Gerald Wallace,1610612738,2222,2014,1982-07-23,USA,6-7,220,2001,1,25,N
3628,Gigi Datome,1610612738,203540,2014,1987-11-27,Italy,6-8,215,Undrafted,Undrafted,Undrafted,N
3641,Landry Fields,1610612761,202361,2014,1988-06-27,USA,6-7,215,2010,2,39,N
3665,Willie Green,1610612753,2584,2014,1981-07-28,USA,6-3,205,2003,2,41,N
3671,Luke Ridnour,1610612753,2557,2014,1981-02-13,USA,6-2,175,2003,1,14,N
3682,Reggie Evans,1610612758,2501,2014,1980-05-18,USA,6-8,245,Undrafted,Undrafted,Undrafted,N
3691,Carlos Boozer,1610612747,2430,2014,1981-11-20,USA,6-9,258,2002,2,34,N
3707,Jamaal Franklin,1610612743,203479,2014,1991-07-21,USA,6-5,191,2013,2,41,N
3724,Henry Walker,1610612748,201611,2014,1987-10-09,USA,6-6,235,2008,2,47,N
3728,Zoran Dragic,1610612748,204054,2014,1989-06-22,Slovenia,6-5,200,Undrafted,Undrafted,Undrafted,N
3747,Jason Richardson,1610612755,2202,2014,1981-01-20,USA,6-6,225,2001,1,5,N
3759,Shawne Williams,1610612765,200761,2014,1986-02-16,USA,6-10,230,2006,1,17,N
3771,Ricky Ledo,1610612752,203495,2014,1992-09-10,USA,6-7,195,2013,2,43,N
3775,Jeffery Taylor,1610612766,203106,2014,1989-05-23,Sweden,,,2012,2,31,N
3782,Jason Maxiell,1610612766,101131,2014,1983-02-18,USA,6-7,260,2005,1,26,N
3838,Jerel McNeal,1610612756,202077,2014,1987-06-01,USA,6-3,200,Undrafted,Undrafted,Undrafted,N
3851,Sim Bhullar,1610612758,204021,2014,1992-12-02,Canada,7-5,360,Undrafted,Undrafted,Undrafted,N
3859,David Wear,1610612758,204033,2014,1990-09-21,USA,6-10,230,Undrafted,Undrafted,Undrafted,N
3860,Shavlik Randolph,1610612738,101183,2014,1983-11-24,USA,6-10,236,Undrafted,Undrafted,Undrafted,N
3861,AJ Price,1610612756,201985,2014,1986-10-07,USA,6-2,195,2009,2,52,N
3872,Alexey Shved,1610612752,203144,2014,1988-12-16,Russia,6-6,187,Undrafted,Undrafted,Undrafted,N
3878,Jerrelle Benimon,1610612762,203968,2014,1991-08-01,USA,,,Undrafted,Undrafted,Undrafted,N
3891,Malcolm Thomas,1610612755,202952,2014,1988-11-08,USA,6-9,225,Undrafted,Undrafted,Undrafted,N
3898,John Salmons,1610612740,2422,2014,1979-12-12,USA,6-6,210,2002,1,26,N
3912,Victor Claver,1610612757,201964,2014,1988-08-30,Spain,,,2009,1,22,N
3925,Kenyon Martin,1610612749,2030,2014,1977-12-30,USA,6-9,225,2000,1,1,N
3946,Andre Dawkins,1610612738,203958,2014,1991-09-19,USA,6-5,219,Undrafted,Undrafted,Undrafted,N
3950,Ognjen Kuzmic,1610612744,203136,2014,1990-05-16,Serbia,7-0,260,2012,2,52,N
3951,Tyrus Thomas,1610612763,200748,2014,1986-08-17,USA,6-10,225,2006,1,4,N
3952,Miroslav Raduljica,1610612750,203545,2014,1988-01-05,Serbia,7-0,250,Undrafted,Undrafted,Undrafted,N
3973,Alex Kirk,1610612739,203945,2014,1991-11-14,USA,7-0,245,Undrafted,Undrafted,Undrafted,N
3976,Brandon Davies,1610612751,203561,2014,1991-07-25,USA,6-10,240,Undrafted,Undrafted,Undrafted,N
3983,Patrick Christopher,1610612762,203565,2014,1988-06-03,USA,,,Undrafted,Undrafted,Undrafted,N
3990,Jannero Pargo,1610612766,2457,2014,1979-10-22,USA,6-1,185,Undrafted,Undrafted,Undrafted,N
3994,Ronny Turiaf,1610612755,101142,2014,1983-01-13,France,6-10,249,2005,2,37,N
3997,Gal Mekel,1610612740,203539,2014,1988-03-04,Israel,6-3,191,Undrafted,Undrafted,Undrafted,N
3999,Francisco Garcia,1610612745,101128,2014,1981-12-31,Dominican Republic,6-7,215,2005,1,23,N
4010,Malcolm Lee,1610612755,202723,2014,1990-05-22,USA,6-5,200,2011,2,43,N
4012,Drew Gordon,1610612755,204079,2014,1990-07-12,USA,6-9,245,Undrafted,Undrafted,Undrafted,N
4015,Patric Young,1610612740,203942,2014,1992-02-01,USA,,,Undrafted,Undrafted,Undrafted,N
4017,Sebastian Telfair,1610612760,2742,2014,1985-06-09,USA,6-0,170,2004,1,13,N
4019,Shannon Brown,1610612748,200769,2014,1985-11-29,USA,6-3,215,2006,1,25,N
4022,Andrei Kirilenko,1610612751,1905,2014,1981-02-18,Russia,6-9,235,1999,1,24,N
4023,Glen Rice,1610612764,203318,2014,1991-01-01,USA,6-6,206,2013,2,35,N
4027,Nemanja Nedovic,1610612744,203517,2014,1991-06-16,Serbia,6-3,192,2013,1,30,N
4030,Brock Motum,1610612762,204026,2014,1990-10-16,Australia,,,Undrafted,Undrafted,Undrafted,N
4031,Diante Garrett,1610612757,203197,2014,1988-11-03,USA,6-4,190,Undrafted,Undrafted,Undrafted,N
4035,Aaron Craft,1610612744,203905,2014,1991-02-12,USA,,,Undrafted,Undrafted,Undrafted,N
4036,Jason Kapono,1610612744,2574,2014,1981-02-02,USA,6-8,215,2003,2,31,N
4038,Mitchell Watt,1610612744,204030,2014,1989-12-14,USA,,,Undrafted,Undrafted,Undrafted,N
4039,Trey Johnson,1610612758,201234,2014,1984-08-30,USA,6-5,215,Undrafted,Undrafted,Undrafted,N
4040,Roscoe Smith,1610612747,203964,2014,1991-05-01,USA,,,Undrafted,Undrafted,Undrafted,N
4041,Steve Nash,1610612747,959,2014,1974-02-07,Canada,6-3,178,1996,1,15,Y
4046,Geron Johnson,1610612745,204080,2014,1992-08-09,USA,,,Undrafted,Undrafted,Undrafted,N
4050,Travis Outlaw,1610612752,2566,2014,1984-09-18,USA,6-9,207,2003,1,23,N
4053,Doron Lamb,1610612742,203117,2014,1991-11-06,USA,6-4,200,2012,2,42,N
4054,Ivan Johnson,1610612742,201274,2014,1984-04-10,USA,6-8,255,Undrafted,Undrafted,Undrafted,N
4058,Chris Singleton,1610612754,202698,2014,1989-11-21,USA,6-9,228,2011,1,18,N
4059,Justin Cobbs,1610612766,203965,2014,1991-03-16,USA,,,Undrafted,Undrafted,Undrafted,N
4060,Dallas Lauderdale,1610612766,203193,2014,1988-09-11,USA,,,Undrafted,Undrafted,Undrafted,N
4061,Brian Qvale,1610612766,204041,2014,1988-11-03,USA,,,Undrafted,Undrafted,Undrafted,N
4064,Arnett Moultrie,1610612755,203102,2014,1990-11-18,USA,6-10,240,2012,1,27,N
4066,Aaron Gray,1610612765,201189,2014,1984-12-07,USA,7-0,270,2007,2,49,N
4067,Kevin Jones,1610612740,203158,2014,1989-08-25,USA,6-8,260,Undrafted,Undrafted,Undrafted,N
4069,Micheal Eric,1610612749,203149,2014,1988-06-24,,,,Undrafted,Undrafted,Undrafted,N
4071,Josh Davis,1610612759,204027,2014,1991-01-22,USA,,,Undrafted,Undrafted,Undrafted,N
4072,Shane Edwards,1610612739,202197,2014,1987-05-31,USA,6-7,220,Undrafted,Undrafted,Undrafted,N
4077,Vitor Faverani,1610612738,203543,2014,1988-05-05,Brazil,6-11,260,Undrafted,Undrafted,Undrafted,N
4079,Erik Murphy,1610612738,203513,2014,1990-10-26,Finland,6-10,230,2013,2,49,N
4080,Christian Watford,1610612738,204024,2014,1991-04-28,USA,,,Undrafted,Undrafted,Undrafted,N
4084,Damion James,1610612764,202345,2014,1987-10-07,USA,6-7,225,2010,1,24,N
4086,DJ Mbenga,1610612752,2788,2014,1980-12-30,Belgium,7-0,255,Undrafted,Undrafted,Undrafted,N
4087,Orlando Sanchez,1610612752,204044,2014,1988-05-26,Dominican Republic,,,Undrafted,Undrafted,Undrafted,N
4089,Michael Jenkins,1610612760,204077,2014,1986-09-06,,,,Undrafted,Undrafted,Undrafted,N
4093,Shawn Jones,1610612748,204053,2014,1992-03-25,,,,Undrafted,Undrafted,Undrafted,N
4095,Marcus Williams,1610612743,201173,2014,1986-11-18,USA,6-7,207,2007,2,33,N
4096,Dexter Pittman,1610612737,202354,2014,1988-03-02,USA,6-11,285,2010,2,32,N
4099,Yuki Togashi,1610612742,204078,2014,1993-07-30,Japan,,,Undrafted,Undrafted,Undrafted,N
4100,Kyrylo Fesenko,1610612750,201178,2014,1986-12-24,Ukraine,7-1,280,2007,2,38,N
4103,Josh Bostic,1610612765,202550,2014,1987-05-12,,,,Undrafted,Undrafted,Undrafted,N
4105,Brian Cook,1610612765,2567,2014,1980-12-04,USA,6-9,250,2003,1,24,N
4106,Hasheem Thabeet,1610612765,201934,2014,1987-02-16,Tanzania,7-3,263,2009,1,2,N
4108,Stephen Holt,1610612739,204071,2014,1991-12-06,,,,Undrafted,Undrafted,Undrafted,N
4110,Solomon Jones,1610612741,200780,2014,1984-07-16,USA,6-10,235,2006,2,33,N
4112,Deonte Burton,1610612758,203907,2014,1991-07-26,USA,,,2014,,,N
4114,Vernon Macklin,1610612740,202731,2014,1986-09-25,USA,6-10,227,2011,2,52,N
4117,Kadeem Batts,1610612753,204063,2014,1991-07-06,,,,Undrafted,Undrafted,Undrafted,N
4120,Peyton Siva,1610612753,203491,2014,1990-10-24,USA,6-0,185,2013,2,56,N
4121,Ben Hansbrough,1610612741,203162,2014,1987-12-23,USA,6-3,203,Undrafted,Undrafted,Undrafted,N
4122,Joe Jackson,1610612756,204061,2014,1992-02-08,USA,,,Undrafted,Undrafted,Undrafted,N
4123,Casey Prather,1610612756,204062,2014,1991-05-29,USA,,,Undrafted,Undrafted,Undrafted,N
4125,Daniel Orton,1610612764,202350,2014,1990-08-06,USA,6-10,275,2010,1,29,N
4126,James Southerland,1610612757,203480,2014,1990-04-28,USA,6-8,215,Undrafted,Undrafted,Undrafted,N
4127,Kim English,1610612741,203119,2014,1988-09-24,USA,6-6,200,2012,2,44,N
4128,Luke Hancock,1610612763,204034,2014,1990-01-30,,,,Undrafted,Undrafted,Undrafted,N
4131,Dee Bost,1610612762,203551,2014,1989-10-12,,,,Undrafted,Undrafted,Undrafted,N
4134,Keith Bogans,1610612755,2586,2014,1980-05-12,USA,6-5,215,2003,2,43,N
4135,Jarvis Varnado,1610612755,202363,2014,1988-03-01,USA,6-9,230,2010,2,41,N
4137,Rashard Lewis,1610612748,1740,2013,1979-08-08,USA,6-10,235,1998,2,32,N
4140,Ray Allen,1610612748,951,2013,1975-07-20,USA,6-5,205,1996,1,5,Y
4141,Shane Battier,1610612748,2203,2013,1978-09-09,USA,6-8,220,2001,1,6,N
4162,Greg Oden,1610612748,201141,2013,1988-01-22,USA,7-0,273,2007,1,1,N
4168,Derek Fisher,1610612760,965,2013,1974-08-09,USA,6-1,210,1996,1,24,N
4199,Al Harrington,1610612764,1733,2013,1980-02-17,USA,6-9,245,1998,1,25,N
4228,Earl Watson,1610612757,2248,2013,1979-06-12,USA,6-1,199,2001,2,39,N
4236,Andray Blatche,1610612751,101154,2013,1986-08-22,USA,6-11,260,2005,2,49,N
4240,Jason Collins,1610612751,2215,2013,1978-12-02,USA,7-0,255,2001,1,18,N
4254,Nando De Colo,1610612761,201986,2013,1987-06-23,France,6-5,195,2009,2,53,N
4302,Jermaine O'Neal,1610612744,979,2013,1978-10-13,USA,6-11,255,1996,1,17,N
4304,Hilton Armstrong,1610612744,200756,2013,1984-11-23,USA,6-11,235,2006,1,12,N
4330,Ronnie Brewer,1610612741,200758,2013,1985-03-20,USA,6-7,235,2006,1,14,N
4332,Mike James,1610612741,2229,2013,1975-06-23,USA,6-2,188,Undrafted,Undrafted,Undrafted,N
4348,DJ White,1610612766,201591,2013,1986-08-31,USA,6-9,250,2008,1,29,N
4371,Jan Vesely,1610612743,202686,2013,1990-04-24,Czech Republic,7-0,242,2011,1,6,N
4373,Anthony Randolph,1610612743,201576,2013,1989-07-15,USA,,,2008,1,14,N
4430,Byron Mullens,1610612755,201957,2013,1989-02-14,USA,7-0,275,2009,1,24,N
4477,Melvin Ely,1610612740,2408,2013,1978-05-02,USA,6-10,260,2002,1,12,N
4510,Othyus Jeffers,1610612750,201785,2013,1985-08-05,USA,6-5,210,Undrafted,Undrafted,Undrafted,N
4537,Tornike Shengelia,1610612741,203129,2013,1991-10-05,Georgia,6-9,220,2012,2,54,N
4558,Royce White,1610612758,203091,2013,1991-04-10,USA,6-8,260,2012,1,16,N
4559,Mustafa Shakur,1610612760,201203,2013,1984-08-18,USA,6-3,190,Undrafted,Undrafted,Undrafted,N
4567,Andrew Bynum,1610612754,101115,2013,1987-10-27,USA,7-0,285,2005,1,10,N
4568,Eric Maynor,1610612755,201953,2013,1987-06-11,USA,6-3,175,2009,1,20,N
4569,Andris Biedrins,1610612762,2740,2013,1986-04-02,Latvia,7-0,250,2004,1,11,N
4581,Viacheslav Kravtsov,1610612756,203139,2013,1987-08-25,Ukraine,6-11,254,Undrafted,Undrafted,Undrafted,N
4583,Gustavo Ayon,1610612737,202970,2013,1985-04-01,Mexico,,,Undrafted,Undrafted,Undrafted,N
4617,Antawn Jamison,1610612746,1712,2013,1976-06-12,USA,6-9,235,1998,1,4,N
4628,Chauncey Billups,1610612765,1497,2013,1976-09-25,USA,6-3,210,1997,1,3,N
4638,Roger Mason Jr.,1610612748,2427,2013,1980-09-10,USA,6-5,205,2002,2,30,N
4640,Royal Ivey,1610612760,2767,2013,1981-12-20,USA,6-4,200,2004,2,37,N
4646,Tyshawn Taylor,1610612751,203116,2013,1990-04-12,USA,6-3,185,2012,2,41,N
4654,Stephen Jackson,1610612746,1536,2013,1978-04-05,USA,6-8,220,1997,2,42,N
4656,Ryan Gomes,1610612760,101155,2013,1982-09-01,USA,6-7,245,2005,2,50,N
4659,Hamady Ndiaye,1610612758,202380,2013,1987-01-12,Senegal,7-0,235,2010,2,56,N
4663,Chris Smith,1610612752,203147,2013,1987-10-13,USA,6-2,200,Undrafted,Undrafted,Undrafted,N
4668,Mike Harris,1610612762,200839,2013,1983-06-15,USA,6-6,242,Undrafted,Undrafted,Undrafted,N
